OrderID,OrderDate,UnitCost,Price,OrderQty,CostofSales,Sales,Profit,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
11325,24-05-2038,168.8210238,188,12,2025.852286,2180.8,154.9477142,Store,North America Back-to-School Promotion,Proseware Wireless Photo All-in-One Printer M390 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,New Bedford,United States
11327,25-05-2038,17.70690512,41.73,9,159.3621461,367.224,207.8618539,Store,Asian Spring Promotion,SV Keyboard E90 Grey,Southridge Video,Computers Accessories,Computers,Asia,Osaka,Japan
11328,26-05-2038,8.560647878,50,24,205.4555491,1200,994.5444509,Store,North America Back-to-School Promotion,Contoso Bluetooth Notebook Mouse E70 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Trenton,United States
11332,27-05-2038,53.48030479,469,24,1283.527315,11256,9972.472685,Reseller,No Discount,Adventure Works Desktop PC3.0 MS300 Black,Adventure Works,Desktops,Computers,Asia,Beijing,China
11333,28-05-2038,91.4398069,299,20,1828.796138,5980,4151.203862,Reseller,No Discount,The Phone Company Touch Screen Phones SAW/Built-in M801 Grey,The Phone Company,Touch Screen Phones ,Cell phones,North America,Seattle,United States
11334,29-05-2038,77.31268573,489,12,927.7522288,5721.3,4793.547771,Online,North America Back-to-School Promotion,Contoso Home Theater System 5.1 Channel M1510 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,Bethesda,United States
11335,30-05-2038,178.6215993,382.95,13,2322.08079,4978.35,2656.26921,Online,Asian Holiday Promotion,WWI Laptop12 M0120 White,Wide World Importers,Laptops,Computers,Asia,Beijing,China
11337,31-05-2038,86.9021897,219.95,24,2085.652553,5234.81,3149.157447,Online,Asian Summer Promotion,WWI Desktop PC1.60 E1600 Red,Wide World Importers,Desktops,Computers,Asia,Beijing,China
11338,01-06-2038,30.33276281,160,12,363.9931537,1872,1508.006846,Store,North America Back-to-School Promotion,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Newark,United States
11343,02-06-2038,227.9960466,299,13,2963.948606,3647.8,683.8513938,Online,North America Holiday Promotion,The Phone Company Touch Screen Phones SAW/Built-in M801 Black,The Phone Company,Touch Screen Phones ,Cell phones,North America,Bethesda,United States
11344,03-06-2038,6.760722007,69,8,54.08577606,552,497.9142239,Reseller,European Holiday Promotion,Proseware CRT19 E201 Black,"Proseware, Inc.",Monitors,Computers,Europe,Paris,France
11347,04-06-2038,4.07008594,13.5,36,146.5230938,480.6,334.0769062,Catalog,North America Holiday Promotion,Contoso Education Supplies Bundle E200 White,"Contoso, Ltd",Computers Accessories,Computers,North America,North Harford,United States
11348,05-06-2038,157.5446754,268,10,1575.446754,2680,1104.553246,Store,No Discount,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Grand Junction,United States
11349,06-06-2038,71.07616221,165,10,710.7616221,1650,939.2383779,Store,European Back-to-Scholl Promotion,A. Datum Ultra Compact Digital Camera M190 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Moscow,Russia
11351,07-06-2038,18.85457577,299.99,8,150.8366062,2399.92,2249.083394,Store,European Holiday Promotion,"Adventure Works 15.6"" LCD TV M130W Brown",Adventure Works,Televisions,TV and Video,Europe,Liverpool,United Kingdom
11353,08-06-2038,5.967451048,13.5,5,29.83725524,67.5,37.66274476,Store,No Discount,Contoso Education Supplies Bundle E200 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Milwaukee,United States
11354,09-06-2038,512.1519499,889,16,8194.431199,13335,5140.568801,Reseller,European Holiday Promotion,Contoso Home Theater System 7.1 Channel M1700 Silver,"Contoso, Ltd",Home Theater System,TV and Video,Europe,Paris,France
11355,10-06-2038,24.94719558,309,26,648.627085,7802.25,7153.622915,Reseller,Asian Holiday Promotion,SV Car Video TFT7 M7001 Black,Southridge Video,Car Video,TV and Video,Asia,Beijing,China
11357,11-06-2038,1.044124162,299.9,5,5.220620811,1499.5,1494.279379,Store,No Discount,Litware Home Theater System 2.1 Channel E212 Brown,"Litware, Inc.",Home Theater System,TV and Video,North America,Pittsfield,United States
11358,12-06-2038,174.3520701,398,12,2092.224841,4736.2,2643.975159,Store,North America Back-to-School Promotion,The Phone Company PDA Palm 4.7 inch L850 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Provincetown,United States
11361,13-06-2038,5.500610341,129,12,66.00732409,1522.2,1456.192676,Store,Asian Summer Promotion,The Phone Company Smart phones without camera E100 Grey,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Thimphu,Bhutan
11363,14-06-2038,1.867940021,13.89,10,18.67940021,138.9,120.2205998,Online,No Discount,Contoso DVD 58 DVD Storage Binder M55 Red,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Bethesda,United States
11364,15-06-2038,205.1710775,312,26,5334.448014,7924.8,2590.351986,Store,North America Holiday Promotion,A. Datum SLR Camera M136 Silver,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Hillsboro,United States
11366,16-06-2038,188.5120752,2499,18,3393.217353,43982.4,40589.18265,Store,Asian Spring Promotion,Proseware Projector 1080p DLP86 Silver,"Proseware, Inc.",Projectors & Screens,Computers,Asia,Shanghai,China
11368,17-06-2038,39.72001871,300,10,397.2001871,3000,2602.799813,Reseller,No Discount,The Phone Company Smart phones Expert M400 Gold,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Paris,France
11369,18-06-2038,11.03493018,12.66,10,110.3493018,126.6,16.25069817,Catalog,No Discount,Contoso DVD 55DVD Storage Binder M56 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
11371,19-06-2038,167.4644144,229,12,2009.572973,2748,738.4270271,Store,North America Back-to-School Promotion,WWI Projector 480p LCD12 Black,Wide World Importers,Projectors & Screens,Computers,North America,Greeley,United States
11373,20-06-2038,829.4005529,1299,8,6635.204424,9872.4,3237.195576,Store,European Holiday Promotion,WWI Laptop19W X0196 White,Wide World Importers,Laptops,Computers,Europe,Hofheim am Taunus,Germany
11374,21-06-2038,9.594382144,9.99,9,86.34943929,89.91,3.560560708,Store,North America Spring Promotion,Contoso Single-line phones E10 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Boulder,United States
11375,22-06-2038,8.748125347,22.99,10,87.48125347,229.9,142.4187465,Store,No Discount,Contoso Multi-line phones M30 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Hong Kong,China
11376,23-06-2038,1.526929041,436.2,10,15.26929041,4362,4346.73071,Store,No Discount,"Fabrikam SLR Camera 35"" X358 Black","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Old Saybrook,United States
11377,24-06-2038,0.192093556,35.99,9,1.728842006,322.1105,320.381658,Store,North America Spring Promotion,Contoso 4 Handset Cordless Phone System M86 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Round Rock,United States
11378,25-06-2038,2.857367251,41.73,5,14.28683625,208.65,194.3631637,Reseller,No Discount,SV Keyboard E90 Black,Southridge Video,Computers Accessories,Computers,Europe,Paris,France
11379,26-06-2038,66.88856395,332,10,668.8856395,3320,2651.11436,Reseller,No Discount,Contoso SLR Camera M144 Gold,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,Seattle,United States
11381,27-06-2038,16.25649731,26.99,26,422.6689301,693.643,270.9740699,Online,Asian Holiday Promotion,Contoso Phone System Accessory Handset with Charger M308 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,Asia,Beijing,China
11383,28-06-2038,41.29156474,57.88,24,990.9975536,1273.36,282.3624464,Online,European Holiday Promotion,SV DVD External DVD Burner M200 Blue,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Berlin,Germany
11386,29-06-2038,152.4626928,383,12,1829.552314,4557.7,2728.147686,Store,Asian Summer Promotion,Fabrikam Laptop10.1 M0100 White,"Fabrikam, Inc.",Laptops,Computers,Asia,Canberra,Australia
11387,30-06-2038,221.3613939,389,10,2213.613939,3890,1676.386061,Store,No Discount,The Phone Company PDA Handheld 4.7 inch L650 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Alexandria,United States
11388,01-07-2038,53.58118672,178,12,642.9742406,2100.4,1457.425759,Reseller,North America Back-to-School Promotion,"Fabrikam Social Videographer 1/2"" 3mm E300 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Seattle,United States
11390,02-07-2038,284.9142326,459,8,2279.31386,3396.6,1117.28614,Store,European Holiday Promotion,Contoso Screen 125in M250 Black,"Contoso, Ltd",Projectors & Screens,Computers,Europe,Giebelstadt,Germany
11393,03-07-2038,461.5143435,763.51,9,4153.629091,6757.0635,2603.434409,Store,North America Spring Promotion,"Adventure Works 42"" LCD HDTV M55 Black",Adventure Works,Televisions,TV and Video,North America,La Porte,United States
11395,04-07-2038,89.58499506,129,12,1075.019941,1548,472.9800593,Store,North America Back-to-School Promotion,Proseware Ink Jet Wireless All-In-One Printer M400 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Parkville,United States
11396,05-07-2038,71.42819472,200,6,428.5691683,1200,771.4308317,Store,No Discount,The Phone Company Touch Screen Phones - LCD M12 Black,The Phone Company,Touch Screen Phones ,Cell phones,Asia,Thimphu,Bhutan
11397,06-07-2038,51.72131573,332,9,465.4918415,2855.2,2389.708158,Store,European Back-to-Scholl Promotion,Fabrikam SLR Camera M148 Silver Grey,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Europe,Lisbon,Portugal
11399,07-07-2038,43.09888289,47.95,4,172.3955315,191.8,19.40446846,Store,European Holiday Promotion,NT Wireless Bluetooth Stereo Headphones E102 White,Northwind Traders,Bluetooth Headphones,Audio,Europe,Baumholder,Germany
11400,08-07-2038,14.61258591,22.89,12,175.3510309,267.813,92.46196912,Store,North America Back-to-School Promotion,Contoso DVD 60 DVD Storage Binder L20 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Anchorage,United States
11402,09-07-2038,74.53618773,268,12,894.4342527,3108.8,2214.365747,Store,North America Back-to-School Promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Dallas,United States
11403,10-07-2038,53.24846641,79,13,692.2300634,995.4,303.1699366,Catalog,North America Holiday Promotion,SV 4GB Laptop Memory M65 Blue,Southridge Video,Computers Accessories,Computers,North America,North Harford,United States
11404,11-07-2038,509.170045,758,13,6619.210585,9740.3,3121.089415,Reseller,Asian Holiday Promotion,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Laptops,Computers,Asia,Beijing,China
11405,12-07-2038,168.299166,184.5,10,1682.99166,1845,162.0083396,Store,No Discount,A. Datum Consumer Digital Camera M300 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Liverpool,United Kingdom
11406,13-07-2038,212.5841834,269,10,2125.841834,2690,564.158166,Store,No Discount,The Phone Company Smart phones 8 GB of Memory M400 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Toronto,Canada
11408,14-07-2038,192.2599942,279,13,2499.379924,3501.45,1002.070076,Store,Asian Holiday Promotion,WWI LCD20W M250 White,Wide World Importers,Monitors,Computers,Asia,Beijing,China
11409,15-07-2038,133.8684694,267,13,1740.290102,3364.2,1623.909898,Store,North America Holiday Promotion,The Phone Company Smart phones Unlocked M300 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Toppenish,United States
11410,16-07-2038,10.74474517,23.9,9,96.70270656,212.71,116.0072934,Store,North America Spring Promotion,Contoso Digital camera accessory kit M200 Grey,"Contoso, Ltd",Computers Accessories,Computers,North America,Norfolk,United States
11412,17-07-2038,143.1664082,299,9,1288.497673,2691,1402.502327,Store,North America Spring Promotion,Contoso Screen 113in M251 White,"Contoso, Ltd",Projectors & Screens,Computers,North America,Vineland,United States
11415,18-07-2038,31.44400137,59,5,157.2200068,295,137.7799932,Store,No Discount,Adventure Works CRT17 E105 White,Adventure Works,Monitors,Computers,North America,Menasha,United States
11416,19-07-2038,12.71355411,165,6,76.28132463,965.25,888.9686754,Reseller,Asian Holiday Promotion,Fabrikam Social Videographer 1/3'' 8.5mm E200 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Beijing,China
11418,20-07-2038,26.0529688,268,9,234.4767192,2412,2177.523281,Store,North America Spring Promotion,The Phone Company PDA GPS Phone 3.5 inch M910 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Cheney,United States
11419,21-07-2038,43.71622205,299,12,524.5946646,3558.1,3033.505335,Store,North America Back-to-School Promotion,SV Car Video TFT7 M7000 Brown,Southridge Video,Car Video,TV and Video,North America,Milliken,United States
11420,22-07-2038,117.019348,655,10,1170.19348,6550,5379.80652,Store,No Discount,Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Framingham,United States
11421,23-07-2038,3.414573146,13,12,40.97487776,150.8,109.8251222,Catalog,North America Holiday Promotion,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,"Contoso, Ltd",Computers Accessories,Computers,North America,North Harford,United States
11423,24-07-2038,3.18811552,52.13,18,57.38607935,933.127,875.7409206,Reseller,European Back-to-Scholl Promotion,Contoso Digital Cameras Lightweight Tripod E316 Pink,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Paris,France
11425,25-07-2038,273.5582424,269.9,12,3282.698909,3238.8,-43.89890918,Store,North America Back-to-School Promotion,Litware Home Theater System 2.1 Channel E211 Brown,"Litware, Inc.",Home Theater System,TV and Video,North America,Jacksonville,United States
11427,26-07-2038,26.79152564,312,5,133.9576282,1560,1426.042372,Store,No Discount,A. Datum SLR Camera M135 Black,A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Arlington,United States
11428,27-07-2038,8.30115289,332,10,83.0115289,3320,3236.988471,Store,No Discount,Contoso SLR Camera M144 Silver Grey,"Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,Montreal,Canada
11429,28-07-2038,118.1633951,209,13,1536.124136,2717,1180.875864,Store,Asian Holiday Promotion,Proseware High Speed Laser M2000 Green,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Asia,Yerevan,Armenia
11433,29-07-2038,2.195860551,9.5,54,118.5764697,501.6,383.0235303,Online,Asian Spring Promotion,Contoso Power Inverter - DC to AC power inverter E900 White,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
11434,30-07-2038,173.7936485,299,4,695.174594,1136.2,441.025406,Store,European Holiday Promotion,Litware Home Theater System 2.1 Channel E210 Black,"Litware, Inc.",Home Theater System,TV and Video,Europe,Firenze,Italy
11437,31-07-2038,3.94356321,42,8,31.54850568,329.7,298.1514943,Store,North America Spring Promotion,Contoso Integrated Business Phone With card L10 Black,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Naples,United States
11438,01-08-2038,350.3592759,410,10,3503.592759,4100,596.4072414,Store,No Discount,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Quincy,United States
11439,02-08-2038,35.01320353,999,12,420.1584424,11588.4,11168.24156,Store,North America Back-to-School Promotion,Fabrikam Trendsetter 1/2'' 3mm X300 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,East Orange,United States
11440,03-08-2038,35.4716257,179,10,354.716257,1790,1435.283743,Store,No Discount,Proseware LCD19W M100 Black,"Proseware, Inc.",Monitors,Computers,Asia,Sapporo,Japan
11443,04-08-2038,52.26742554,296,10,522.6742554,2960,2437.325745,Online,No Discount,WWI 4GB Video Recording Pen X200 Yellow,Wide World Importers,Recording Pen,Audio,Europe,Berlin,Germany
11445,05-08-2038,275.1727243,328,9,2476.554519,2886.4,409.8454812,Store,Asian Spring Promotion,"Fabrikam SLR Camera 35"" M358 Grey","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Asia,Tokyo,Japan
11446,06-08-2038,2.408853189,4.06,100,240.8853189,406,165.1146811,Store,No Discount,Contoso Original K1m Li-Ion Standard Battery E170 White,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,Vancouver,Canada
11447,07-08-2038,8.500478082,13,5,42.50239041,65,22.49760959,Store,No Discount,Contoso Optical Wheel OEM PS/2 Mouse E60 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Burlington,United States
11448,08-08-2038,241.4824876,436.2,13,3139.272338,5496.12,2356.847662,Store,North America Holiday Promotion,"Fabrikam SLR Camera 35"" X358 Grey","Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Waukesha,United States
11449,09-08-2038,54.89295567,258,12,658.715468,3096,2437.284532,Store,European Spring Promotion,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Bamberg,Germany
11450,10-08-2038,155.3786696,1620,12,1864.544035,18792,16927.45596,Store,Asian Summer Promotion,"Fabrikam Independent Filmmaker 1"" 25mm X400 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Urumqi,China
11451,11-08-2038,59.21451189,302,24,1421.148285,7248,5826.851715,Online,European Spring Promotion,The Phone Company PDA Phone Unlocked 4.7 inches L550 Black,The Phone Company,Smart phones & PDAs ,Cell phones,Europe,Berlin,Germany
11454,12-08-2038,0.29188835,0.95,24,7.005320388,22.515,15.50967961,Store,North America Back-to-School Promotion,SV USB Data Cable E600 Grey,Southridge Video,Computers Accessories,Computers,North America,East Orange,United States
11455,13-08-2038,11.23024786,12.99,13,145.9932222,164.973,18.97977778,Online,Asian Holiday Promotion,SV DVD Movies E100 Yellow,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China
11457,14-08-2038,112.3159363,258,30,3369.478088,7740,4370.521912,Catalog,No Discount,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,The Phone Company,Touch Screen Phones ,Cell phones,North America,North Harford,United States
11459,15-08-2038,179.1048558,499,12,2149.25827,5953.07,3803.81173,Store,European Spring Promotion,SV Car Video LCD7W M7081 Brown,Southridge Video,Car Video,TV and Video,Europe,Strasbourg,France
11462,16-08-2038,91.40149629,259.99,10,914.0149629,2599.9,1685.885037,Online,No Discount,Contoso DVD 14-Inch Player Portable L100 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Bethesda,United States
11466,17-08-2038,216.0199971,799,8,1728.159977,5752.8,4024.640023,Reseller,European Holiday Promotion,Litware Home Theater System 7.1 Channel M710 Silver,"Litware, Inc.",Home Theater System,TV and Video,Europe,Paris,France
11467,18-08-2038,315.94127,655,10,3159.4127,6550,3390.5873,Store,No Discount,Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Greeley,United States
11469,19-08-2038,289.8532344,2295,8,2318.825875,16524,14205.17412,Store,European Holiday Promotion,Contoso Projector 1080p X980 White,"Contoso, Ltd",Projectors & Screens,Computers,Europe,York,United Kingdom
11470,20-08-2038,1.673419719,6.95,9,15.06077747,61.5075,46.44672253,Online,North America Spring Promotion,Contoso Lens Cap Keeper E314 White,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Bethesda,United States
11471,21-08-2038,84.14153272,159,9,757.2737945,1399.2,641.9262055,Store,North America Spring Promotion,"Proseware Color Ink Jet Fax, Copier, Phone M250 Grey","Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Houston,United States
11472,22-08-2038,130.6138532,229,10,1306.138532,2290,983.8614679,Store,No Discount,Contoso Projector 480p M480 White,"Contoso, Ltd",Projectors & Screens,Computers,Asia,Tokyo,Japan
11473,23-08-2038,54.76408549,190,30,1642.922565,5700,4057.077435,Online,No Discount,Contoso Screen 100in E010 White,"Contoso, Ltd",Projectors & Screens,Computers,North America,Bethesda,United States
11476,24-08-2038,3.872258524,44,10,38.72258524,440,401.2774148,Store,No Discount,SV Keyboard E10 Black,Southridge Video,Computers Accessories,Computers,North America,Bar Harbor,United States
11480,25-08-2038,104.2780645,188.5,10,1042.780645,1885,842.2193549,Store,No Discount,A. Datum Advanced Digital Camera M300 Pink,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Albany,United States
11481,26-08-2038,22.8025872,26.9,5,114.012936,134.5,20.48706402,Store,No Discount,Contoso Bright Light battery E20 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Waukesha,United States
11484,27-08-2038,12.75395438,200,26,331.6028138,5200,4868.397186,Reseller,Asian Holiday Promotion,"Adventure Works 20"" Analog CRT TV E45 Brown",Adventure Works,Televisions,TV and Video,Asia,Beijing,China
11485,28-08-2038,93.21303555,231,8,745.7042844,1848,1102.295716,Online,European Holiday Promotion,A. Datum Full Frame Digital Camera X300 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Berlin,Germany
11486,29-08-2038,168.1628926,299,9,1513.466033,2676.05,1162.583967,Store,North America Spring Promotion,SV Car Video TFT7 M7000 Silver,Southridge Video,Car Video,TV and Video,North America,Framingham,United States
11488,30-08-2038,228.4351234,279.99,10,2284.351234,2799.9,515.5487657,Store,No Discount,"Adventure Works 19"" Portable LCD HDTV M110 White",Adventure Works,Televisions,TV and Video,North America,Annapolis,United States
11489,31-08-2038,88.56326964,998,12,1062.759236,11976,10913.24076,Online,No Discount,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Asia,Beijing,China
11490,01-09-2038,202.7119275,290,12,2432.54313,3451,1018.45687,Store,Asian Summer Promotion,Contoso Pen Touch Screen Phones M320 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,Asia,Tokyo,Japan
11491,02-09-2038,97.68392866,199.95,9,879.1553579,1759.56,880.4046421,Store,European Back-to-Scholl Promotion,WWI 2GB Pulse Smart pen M100 Blue,Wide World Importers,Recording Pen,Audio,Europe,Stockholm,Sweden
11492,03-09-2038,10.79974249,33.9,6,64.79845493,203.4,138.6015451,Reseller,No Discount,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Grey,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
11493,04-09-2038,703.5506813,1184.97,10,7035.506813,11849.7,4814.193187,Store,No Discount,"Adventure Works 40"" LCD HDTV M690 Silver",Adventure Works,Televisions,TV and Video,Asia,Sydney,Australia
11494,05-09-2038,393.3167769,409,9,3539.850992,3619.65,79.79900793,Store,North America Spring Promotion,Contoso Home Theater System 4.1 Channel M1400 Silver,"Contoso, Ltd",Home Theater System,TV and Video,North America,Vancouver,Canada
11496,06-09-2038,8.112916674,229,10,81.12916674,2290,2208.870833,Store,No Discount,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Cedar Park,United States
11498,07-09-2038,93.14664639,99,10,931.4664639,990,58.5335361,Reseller,No Discount,Adventure Works LCD15 E100 White,Adventure Works,Monitors,Computers,North America,Seattle,United States
11499,08-09-2038,40.42658058,139,12,485.1189669,1612.4,1127.281033,Store,North America Back-to-School Promotion,Proseware LCD19 E1000 Black,"Proseware, Inc.",Monitors,Computers,North America,Minden,United States
11501,09-09-2038,9.185528614,139,20,183.7105723,2780,2596.289428,Store,No Discount,Proseware LCD19 E1000 Black,"Proseware, Inc.",Monitors,Computers,Europe,Hofheim am Taunus,Germany
11502,10-09-2038,58.88162053,119.99,4,235.5264821,383.968,148.4415179,Store,Asian Spring Promotion,"Adventure Works 13"" Color TV E25 Silver",Adventure Works,Televisions,TV and Video,Asia,Singapore,Singapore
11503,11-09-2038,37.51412861,39.9,12,450.1695434,478.8,28.63045662,Store,North America Back-to-School Promotion,Contoso Dual USB Power Adapter - power adapter E300 Black,"Contoso, Ltd",Computers Accessories,Computers,North America,Baltimore,United States
11505,12-09-2038,309.7298944,998,13,4026.488628,12574.8,8548.311372,Online,North America Holiday Promotion,"Fabrikam Trendsetter 1/3"" 8.5mm X200 Blue","Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Bethesda,United States
11507,13-09-2038,5.058769925,16.99,10,50.58769925,169.9,119.3123007,Reseller,No Discount,Contoso Phone with 13-Number Memory (210) M301 Grey,"Contoso, Ltd",Home & Office Phones,Cell phones,Europe,Paris,France
11508,14-09-2038,338.294231,382.95,13,4397.825003,4671.99,274.164997,Store,North America Holiday Promotion,WWI Laptop12 M0120 Black,Wide World Importers,Laptops,Computers,North America,Humble,United States
11510,15-09-2038,24.87565577,49.99,9,223.8809019,449.91,226.0290981,Store,North America Spring Promotion,Contoso Behind Centrex X15 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Toppenish,United States
11511,16-09-2038,82.03300675,129,9,738.2970607,1161,422.7029393,Reseller,North America Spring Promotion,The Phone Company Smart phones without camera E100 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Seattle,United States
11514,17-09-2038,8.380455596,28.99,13,108.9459227,376.87,267.9240773,Online,North America Holiday Promotion,Contoso 2-Line Corded Cordless Telephone M202 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Bethesda,United States
11516,18-09-2038,731.771831,1299,13,9513.033803,16692.15,7179.116197,Store,Asian Holiday Promotion,WWI Laptop19W X0196 Blue,Wide World Importers,Laptops,Computers,Asia,Kolkata,India
11517,19-09-2038,132.4164018,169.99,18,2383.495233,2923.828,540.332767,Store,Asian Spring Promotion,"Adventure Works 20"" CRT TV E15 White",Adventure Works,Televisions,TV and Video,Asia,Yerevan,Armenia
11519,20-09-2038,30.46214758,268,12,365.545771,3197.24,2831.694229,Store,European Spring Promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Europe,Munich,Germany
11520,21-09-2038,112.0583442,139,18,2017.050195,2488.1,471.049805,Store,North America Spring Promotion,Adventure Works LCD19 E108 White,Adventure Works,Monitors,Computers,North America,New York,United States
11521,22-09-2038,35.24301921,279.99,10,352.4301921,2799.9,2447.469808,Store,No Discount,"Adventure Works 19"" Portable LCD HDTV M110 White",Adventure Works,Televisions,TV and Video,North America,Bayonne,United States
11523,23-09-2038,351.2902945,482,12,4215.483534,5639.4,1423.916466,Store,North America Back-to-School Promotion,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Elmira,United States
11524,24-09-2038,27.64272717,268,20,552.8545435,5360,4807.145457,Online,No Discount,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Bethesda,United States
11526,25-09-2038,27.36695496,95.95,9,246.3025947,858.7525,612.4499053,Store,North America Spring Promotion,Contoso 4GB Portable MP3 Player M450 Yellow,"Contoso, Ltd",MP4&MP3,Audio,North America,Quincy,United States
11527,26-09-2038,8.900514433,9.99,24,213.6123464,237.6621,24.0497536,Reseller,European Spring Promotion,Contoso DVD 38 DVD Storage Binder E25 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",Europe,Paris,France
11528,27-09-2038,113.8465354,293,12,1366.158425,3516,2149.841575,Store,European Spring Promotion,The Phone Company Touch Screen Phones SAW/On-wall M806 Black,The Phone Company,Touch Screen Phones ,Cell phones,Europe,Amsterdam,the Netherlands
